FX,ex_sec,ex_cost,opt_sec,opt_cost
6030,0.07,41,0.61,12
6031,0.05,38,0.3,9
6032,0.06,42,0.87,16
6033,0.05,34,0.25,12
6034,0.06,39,0.8,16
6035,0.05,38,0.14,10
6036,0.06,45,0.92,16
6037,0.05,36,0.17,10
6038,0.08,41,1.65,17
6039,0.05,36,0.2,10
6040,0.05,41,0.43,12
6041,0.06,40,0.21,9
6042,0.06,46,0.61,12
6043,0.06,42,0.24,10
6044,0.06,39,0.53,12
6045,0.05,44,0.26,10
6046,0.05,35,3.27,15
6047,0.05,41,0.38,9
6048,0.06,35,0.37,11
6049,0.05,41,3.57,15
6050,0.05,35,0.5,12
6051,0.05,42,0.26,9
6052,0.07,45,0.59,12
6053,0.05,37,0.22,9
6054,0.05,43,0.61,12
6055,0.05,37,0.27,10
6056,0.06,39,2.23,14
6057,0.05,43,6.56,16
6058,0.05,39,0.27,10
6059,0.05,43,0.25,9
6060,0.05,43,2.05,14
6061,0.05,43,0.42,11
6062,0.05,36,0.35,10
6063,0.05,44,0.18,8
6064,0.05,39,0.66,12
6065,0.05,37,0.22,9
6066,0.05,37,0.63,12
6067,0.05,36,0.24,9
6068,0.05,43,0.58,12
6069,0.05,37,0.31,10
6070,0.06,42,4.51,15
6071,0.05,43,0.37,9
6072,0.05,42,1.58,14
6073,0.05,38,0.41,11
6074,0.05,41,0.33,10
6075,0.05,45,0.16,8
6076,0.05,36,4.8,15
6077,0.05,41,0.74,12
6078,0.05,35,0.71,12
6079,0.05,40,0.28,8
6080,0.05,40,0.4,11
6081,0.06,40,3.41,15
6082,0.05,39,0.64,12
6083,0.05,41,0.18,9
6084,0.05,41,0.54,12
6085,0.05,40,0.24,9
6086,0.05,40,0.57,12
6087,0.05,42,0.3,10
6088,0.07,41,1.85,14
6089,0.06,44,7.8,16
6090,0.05,39,1.95,14
6091,0.05,34,0.38,11
6092,0.05,42,0.27,10
6093,0.05,46,0.24,9
6094,0.05,37,0.32,10
6095,0.05,41,0.21,8
6096,0.05,38,0.55,12
6097,0.05,40,0.24,9
6098,0.05,35,0.87,12
6099,0.05,40,0.29,10
6100,0.05,42,0.6,12
6101,0.05,35,0.29,9
6102,0.05,42,3.64,15
6103,0.05,41,0.48,9
6104,0.05,42,2.07,14
6105,0.05,43,0.43,11
6106,0.05,40,3.72,15
6107,0.06,37,0.67,12
6108,0.05,39,0.19,10
6109,0.05,41,0.2,8
6110,0.05,33,0.54,12
6111,0.06,41,0.29,8
6112,0.05,38,1.61,14
6113,0.05,39,5.98,16
6114,0.05,37,1.7,14
6115,0.05,37,0.4,11
6116,0.05,41,1.38,14
6117,0.06,42,0.42,11
6118,0.07,39,3.56,15
6119,0.06,43,1.18,12
6120,0.06,42,9,16
6121,0.05,37,66.84,19
6122,0.05,45,0.52,12
6123,0.05,38,0.5,11
6124,0.05,40,0.51,12
6125,0.05,35,0.4,11
6126,0.05,37,0.75,12
6127,0.05,42,0.6,10
6128,0.05,38,0.28,10
6129,0.05,38,0.2,9
6130,0.05,37,0.3,10
6131,0.05,38,0.18,8
6132,0.05,42,0.35,10
6133,0.05,41,0.17,8
6134,0.05,40,0.9,12
6135,0.06,46,0.35,8
6136,0.05,37,0.44,12
6137,0.05,40,0.58,11
6138,0.05,38,0.92,12
6139,0.05,40,0.6,10
6140,0.05,38,0.61,12
6141,0.05,37,0.78,10
6142,0.05,44,1.01,12
6143,0.05,42,0.29,8
6144,0.05,31,0.13,12
6145,0.07,38,0.3,17
6146,0.07,40,0.27,17
6147,0.05,39,0.27,16
6148,0.06,39,0.31,17
6149,0.07,38,0.33,16
6150,0.08,39,0.89,23
6151,0.07,42,0.7,18
6152,0.06,39,0.13,10
6153,0.07,39,0.3,15
6154,0.07,42,0.2,12
6155,0.06,43,0.22,12
6156,0.06,36,0.2,12
6157,0.06,41,0.19,12
6158,0.05,36,0.53,15
6159,0.05,34,0.12,10
6160,0.05,38,0.11,10
6161,0.05,36,0.23,12
6162,0.06,40,0.24,15
6163,0.05,32,0.21,12
6164,0.08,42,0.34,15
6165,0.05,37,0.19,12
6166,0.08,40,0.99,21
6167,0.07,41,1.02,16
6168,0.05,37,0.07,6
6169,0.06,40,0.2,9
6170,0.05,40,0.2,9
6171,0.06,37,0.3,10
6172,0.06,36,0.19,9
6173,0.05,32,0.21,10
6174,0.05,35,0.44,11
6175,0.05,39,0.12,8
6176,0.07,41,0.3,17
6177,0.09,41,0.89,23
6178,0.06,41,0.28,16
6179,0.06,41,0.82,18
6180,0.11,41,0.92,22
6181,0.09,45,0.93,21
6182,0.09,43,1.14,21
6183,0.06,40,0.81,18
6184,0.06,40,0.3,15
6185,0.07,40,1.14,21
6186,0.06,37,0.23,12
6187,0.06,36,0.86,16
6188,0.06,44,0.67,17
6189,0.11,41,0.54,17
6190,0.06,42,0.87,16
6191,0.05,39,0.24,12
6192,0.06,34,0.21,12
6193,0.06,40,0.75,15
6194,0.05,40,0.23,12
6195,0.05,37,0.14,10
6196,0.08,41,0.67,17
6197,0.05,37,0.9,16
6198,0.06,41,0.7,17
6199,0.05,39,0.19,12
6200,0.07,39,0.23,9
6201,0.06,39,0.47,11
6202,0.06,39,0.26,10
6203,0.05,38,0.13,8
6204,0.06,39,0.59,11
6205,0.05,37,0.6,12
6206,0.05,36,0.55,12
6207,0.06,43,0.13,8
6208,0.07,43,0.28,17
6209,0.07,41,0.92,23
6210,0.1,41,1.07,22
6211,0.07,37,0.61,21
6212,0.06,40,0.26,16
6213,0.06,41,0.46,18
6214,0.11,43,1.06,21
6215,0.06,41,0.49,18
6216,0.05,41,0.31,15
6217,0.05,40,1.04,21
6218,0.06,37,0.56,17
6219,0.05,38,0.7,17
6220,0.05,35,0.17,12
6221,0.06,40,0.92,16
6222,0.06,43,0.98,16
6223,0.05,39,0.21,12
6224,0.06,45,0.26,12
6225,0.07,40,0.67,15
6226,0.06,39,0.54,17
6227,0.05,35,0.89,16
6228,0.05,43,0.19,12
6229,0.05,38,0.13,10
6230,0.06,38,0.55,17
6231,0.06,40,0.25,12
6232,0.05,38,0.17,9
6233,0.05,43,0.51,11
6234,0.05,37,0.43,11
6235,0.05,41,0.47,12
6236,0.05,39,0.2,10
6237,0.05,44,0.13,8
6238,0.05,36,0.55,12
6239,0.05,42,0.17,8
6240,0.1,43,0.83,23
6241,0.22,42,1.94,28
6242,0.09,42,1.05,21
6243,0.09,46,1.17,23
6244,0.07,38,0.72,21
6245,0.12,42,1.54,23
6246,0.07,41,0.9,18
6247,0.1,42,2.04,21
6248,0.11,43,1.05,21
6249,0.14,42,4.58,26
6250,0.06,43,0.8,17
6251,0.09,41,2.83,21
6252,0.05,40,0.72,17
6253,0.1,40,2.97,21
6254,0.06,42,0.91,16
6255,0.06,44,1.04,16
6256,0.05,39,0.62,15
6257,0.06,39,1.58,17
6258,0.06,41,0.79,16
6259,0.06,46,0.21,12
6260,0.05,39,1.14,16
6261,0.05,41,0.22,12
6262,0.06,41,1.02,16
6263,0.05,41,0.16,10
6264,0.05,38,0.46,11
6265,0.05,40,3.15,15
6266,0.06,37,0.51,12
6267,0.05,38,0.19,9
6268,0.06,37,0.87,12
6269,0.06,40,0.18,9
6270,0.06,37,0.64,12
6271,0.05,40,0.32,9
6272,0.06,39,0.26,17
6273,0.11,41,0.89,22
6274,0.06,41,0.78,23
6275,0.07,39,0.77,21
6276,0.08,41,0.85,23
6277,0.06,42,0.64,21
6278,0.19,42,2.16,28
6279,0.11,43,1.6,23
6280,0.07,42,0.22,12
6281,0.09,49,0.54,17
6282,0.05,43,0.59,15
6283,0.05,38,1.15,16
6284,0.06,39,0.64,15
6285,0.06,42,0.87,16
6286,0.07,42,2.1,17
6287,0.06,42,0.25,12
6288,0.08,45,0.32,15
6289,0.06,41,0.64,17
6290,0.1,43,1.02,21
6291,0.06,41,0.51,17
6292,0.06,42,1.1,21
6293,0.07,40,0.59,17
6294,0.11,42,3.96,26
6295,0.06,40,3.31,21
6296,0.05,37,0.18,9
6297,0.05,43,0.4,11
6298,0.05,43,0.37,11
6299,0.05,37,0.65,12
6300,0.05,38,0.66,11
6301,0.05,36,0.59,12
6302,0.05,42,3.66,15
6303,0.05,41,0.21,9
6304,0.06,43,0.27,16
6305,0.06,38,0.93,21
6306,0.05,37,0.45,18
6307,0.1,40,0.52,18
6308,0.09,37,1.1,21
6309,0.06,39,0.72,18
6310,0.11,42,1.58,23
6311,0.08,43,2.12,21
6312,0.06,37,0.21,12
6313,0.05,43,1.15,17
6314,0.05,33,0.12,10
6315,0.06,38,0.29,12
6316,0.06,42,0.74,16
6317,0.07,40,0.96,16
6318,0.06,38,0.22,12
6319,0.05,39,0.17,10
6320,0.06,43,0.25,12
6321,0.06,41,0.91,16
6322,0.05,38,0.98,16
6323,0.05,35,0.3,12
6324,0.08,40,0.53,17
6325,0.05,37,0.89,16
6326,0.06,41,3.26,21
6327,0.05,37,0.68,16
6328,0.05,33,0.25,10
6329,0.05,40,0.64,12
6330,0.05,40,0.12,8
6331,0.05,38,0.14,8
6332,0.05,43,0.78,12
6333,0.05,37,0.63,12
6334,0.05,39,0.17,9
6335,0.05,45,0.28,9
6336,0.07,39,0.25,16
6337,0.06,41,0.71,21
6338,0.1,42,0.74,21
6339,0.09,41,0.59,18
6340,0.06,41,0.47,18
6341,0.08,39,0.54,18
6342,0.09,41,1.24,23
6343,0.06,40,2.12,21
6344,0.06,41,0.23,12
6345,0.05,39,0.5,17
6346,0.05,43,1.01,16
6347,0.06,43,0.84,16
6348,0.06,37,0.15,10
6349,0.06,39,0.23,12
6350,0.06,41,0.18,12
6351,0.05,36,0.15,10
6352,0.05,40,0.25,12
6353,0.06,40,0.75,16
6354,0.1,44,0.56,17
6355,0.09,45,0.79,16
6356,0.05,42,0.98,16
6357,0.06,36,0.2,12
6358,0.07,46,2.56,21
6359,0.07,39,0.63,16
6360,0.05,36,0.27,10
6361,0.05,39,0.67,12
6362,0.05,41,0.81,12
6363,0.05,42,0.92,12
6364,0.05,37,0.14,8
6365,0.05,38,0.12,8
6366,0.05,38,0.18,9
6367,0.05,41,0.29,9
6368,0.08,42,0.48,18
6369,0.11,41,1.54,23
6370,0.06,39,0.62,18
6371,0.09,38,1.9,21
6372,0.09,43,0.47,18
6373,0.07,42,1.79,21
6374,0.06,43,2.07,21
6375,0.08,42,2.6,22
6376,0.05,41,0.91,16
6377,0.09,41,3.46,21
6378,0.08,44,0.2,12
6379,0.06,38,0.83,16
6380,0.05,36,0.23,12
6381,0.06,39,0.72,16
6382,0.06,37,0.21,10
6383,0.05,39,0.24,12
6384,0.05,45,0.13,10
6385,0.05,41,0.21,12
6386,0.05,40,0.23,12
6387,0.06,38,0.17,10
6388,0.05,43,0.26,12
6389,0.07,41,0.26,10
6390,0.05,38,0.71,16
6391,0.05,38,0.27,12
6392,0.05,39,0.13,8
6393,0.05,41,0.18,9
6394,0.05,39,0.13,8
6395,0.05,34,0.35,9
6396,0.05,38,0.13,8
6397,0.05,37,0.28,9
6398,0.06,43,0.32,9
6399,0.05,42,0.12,8
6400,0.05,37,0.13,10
6401,0.05,40,0.2,12
6402,0.06,38,0.27,15
6403,0.05,36,0.2,12
6404,0.06,40,0.31,15
6405,0.06,40,0.2,12
6406,0.06,41,0.96,21
6407,0.05,42,0.63,16
6408,0.05,36,0.07,6
6409,0.06,35,0.18,10
6410,0.05,37,0.18,9
6411,0.05,35,0.25,10
6412,0.05,35,0.19,9
6413,0.05,41,0.2,10
6414,0.06,40,0.42,11
6415,0.05,42,0.12,8
6416,0.05,38,0.16,11
6417,0.05,34,0.11,6
6418,0.07,40,0.44,17
6419,0.05,38,0.13,10
6420,0.06,42,0.81,17
6421,0.05,39,0.13,10
6422,0.07,40,1.92,22
6423,0.05,36,0.25,12
6424,0.05,42,0.19,9
6425,0.05,40,0.1,6
6426,0.05,40,0.48,11
6427,0.05,35,0.11,8
6428,0.05,37,0.45,11
6429,0.05,34,0.13,8
6430,0.06,45,1.73,14
6431,0.05,35,0.08,6
6432,0.06,41,0.34,16
6433,0.06,38,0.53,18
6434,0.05,44,0.24,12
6435,0.06,40,0.61,15
6436,0.05,38,0.65,21
6437,0.06,40,0.48,18
6438,0.08,40,1.12,17
6439,0.06,37,0.69,16
6440,0.05,40,0.24,12
6441,0.06,41,1.29,16
6442,0.05,39,0.24,10
6443,0.05,41,0.51,12
6444,0.05,34,0.67,15
6445,0.06,39,0.99,16
6446,0.08,41,0.53,12
6447,0.05,39,0.21,10
6448,0.06,41,0.2,12
6449,0.06,40,0.13,10
6450,0.06,42,0.57,15
6451,0.05,38,0.14,8
6452,0.08,42,0.64,17
6453,0.05,40,0.27,12
6454,0.11,44,1.7,20
6455,0.05,39,0.24,10
6456,0.05,36,0.19,10
6457,0.06,43,0.14,8
6458,0.06,41,0.31,11
6459,0.05,39,0.14,8
6460,0.05,38,0.51,12
6461,0.05,39,0.24,10
6462,0.05,40,2.45,15
6463,0.05,37,0.21,8
6464,0.07,38,0.26,16
6465,0.06,42,0.53,18
6466,0.08,40,1.14,21
6467,0.05,37,0.52,18
6468,0.05,38,0.19,12
6469,0.05,37,0.5,15
6470,0.05,39,0.49,17
6471,0.05,38,1.37,16
6472,0.05,34,0.18,12
6473,0.06,39,0.7,16
6474,0.05,41,0.73,15
6475,0.07,42,1.01,16
6476,0.05,37,0.2,10
6477,0.05,38,0.56,12
6478,0.05,40,0.56,12
6479,0.05,44,0.2,10
6480,0.05,39,0.2,12
6481,0.05,34,0.14,10
6482,0.06,43,0.99,17
6483,0.06,39,0.22,12
6484,0.05,38,0.57,15
6485,0.05,45,0.14,8
6486,0.06,43,2.74,20
6487,0.05,39,0.18,10
6488,0.06,38,0.29,10
6489,0.06,40,0.12,8
6490,0.06,38,0.47,12
6491,0.05,39,0.29,10
6492,0.05,40,0.57,11
6493,0.05,38,0.14,8
6494,0.06,40,3.05,15
6495,0.05,42,0.2,8
6496,0.09,42,0.81,21
6497,0.14,43,1.91,23
6498,0.05,37,0.95,18
6499,0.06,39,1.71,21
6500,0.08,39,0.48,18
6501,0.08,37,1.94,21
6502,0.06,42,0.77,16
6503,0.07,45,2.37,18
6504,0.05,40,0.64,17
6505,0.08,41,3.16,21
6506,0.05,40,0.76,16
6507,0.06,37,2.5,18
6508,0.05,38,0.93,16
6509,0.07,40,3,18
6510,0.05,42,0.57,12
6511,0.05,37,0.5,12
6512,0.05,39,0.88,16
6513,0.05,39,0.31,12
6514,0.06,39,0.81,16
6515,0.06,41,0.27,10
6516,0.05,42,0.87,16
6517,0.06,41,0.26,10
6518,0.08,43,1.82,17
6519,0.05,43,0.18,10
6520,0.06,42,0.51,12
6521,0.05,38,0.19,9
6522,0.06,37,0.65,12
6523,0.05,39,0.28,10
6524,0.05,39,0.68,12
6525,0.05,39,0.3,10
6526,0.05,43,5.41,15
6527,0.05,42,0.32,9
6528,0.05,35,0.33,15
6529,0.06,36,0.51,17
6530,0.06,39,1.03,21
6531,0.05,41,0.53,17
6532,0.08,42,0.96,21
6533,0.08,40,0.55,17
6534,0.09,42,4.24,26
6535,0.07,41,2.83,21
6536,0.05,36,0.19,9
6537,0.05,36,0.58,11
6538,0.05,36,0.36,11
6539,0.05,43,0.53,12
6540,0.05,41,0.39,11
6541,0.05,40,0.72,12
6542,0.06,46,2.93,15
6543,0.05,36,0.21,9
6544,0.06,40,0.45,16
6545,0.05,37,0.16,12
6546,0.1,41,2.03,22
6547,0.06,41,0.37,15
6548,0.08,42,1.91,22
6549,0.05,35,0.29,15
6550,0.11,42,4.11,27
6551,0.06,44,0.74,18
6552,0.05,37,0.32,11
6553,0.05,44,0.14,8
6554,0.05,36,1.37,14
6555,0.05,40,0.27,10
6556,0.05,35,1.93,14
6557,0.05,42,0.27,10
6558,0.06,38,7.88,16
6559,0.05,41,0.22,9
6560,0.05,38,0.23,12
6561,0.06,42,0.65,15
6562,0.05,36,0.89,16
6563,0.05,38,0.74,16
6564,0.06,41,0.98,17
6565,0.06,38,0.95,16
6566,0.09,41,2.99,21
6567,0.07,44,2.59,18
6568,0.05,37,0.24,10
6569,0.06,47,0.47,12
6570,0.05,38,0.12,8
6571,0.05,39,0.24,10
6572,0.05,38,0.77,12
6573,0.05,44,0.61,12
6574,0.05,42,0.19,9
6575,0.05,44,0.29,10
6576,0.05,41,0.57,15
6577,0.05,39,0.16,10
6578,0.08,42,1.88,17
6579,0.06,45,0.26,10
6580,0.11,39,2.12,20
6581,0.06,36,0.25,12
6582,0.06,40,4.8,22
6583,0.06,42,0.69,14
6584,0.05,37,0.48,11
6585,0.05,38,0.17,8
6586,0.05,41,0.17,10
6587,0.05,39,0.08,6
6588,0.06,40,1.68,14
6589,0.05,34,0.24,10
6590,0.05,34,0.41,11
6591,0.05,38,0.23,8
6592,0.07,36,0.26,12
6593,0.05,38,0.61,15
6594,0.08,40,0.51,17
6595,0.05,40,0.83,16
6596,0.05,43,0.69,16
6597,0.07,46,0.91,16
6598,0.07,41,3.75,21
6599,0.06,40,2.84,18
6600,0.05,43,0.23,10
6601,0.05,35,0.51,12
6602,0.05,40,0.44,12
6603,0.05,44,0.53,12
6604,0.05,44,0.12,8
6605,0.05,38,0.28,10
6606,0.05,39,0.24,9
6607,0.05,41,0.33,10
6608,0.05,40,0.58,15
6609,0.05,35,0.19,10
6610,0.05,41,1.91,20
6611,0.05,43,0.28,12
6612,0.06,43,1.63,17
6613,0.07,45,0.15,10
6614,0.1,40,6.46,22
6615,0.06,42,0.42,14
6616,0.05,35,0.44,11
6617,0.05,38,0.14,8
6618,0.05,37,1.97,14
6619,0.05,38,0.29,10
6620,0.05,34,0.2,10
6621,0.05,43,0.08,6
6622,0.05,37,0.38,11
6623,0.05,38,0.18,8
6624,0.05,36,0.67,15
6625,0.08,42,1.48,17
6626,0.05,39,1.03,16
6627,0.07,38,1.67,17
6628,0.06,37,1.09,16
6629,0.05,35,1.33,17
6630,0.05,44,2.93,18
6631,0.08,42,2.57,18
6632,0.05,37,0.72,12
6633,0.07,41,3.03,15
6634,0.05,40,0.31,10
6635,0.06,43,0.54,12
6636,0.05,37,0.2,10
6637,0.05,43,0.43,12
6638,0.05,40,0.26,10
6639,0.05,41,1.38,12
6640,0.06,41,0.16,10
6641,0.05,38,0.18,8
6642,0.06,40,0.24,12
6643,0.05,37,0.38,10
6644,0.06,33,0.25,12
6645,0.06,37,0.4,10
6646,0.06,42,0.79,16
6647,0.06,39,0.59,12
6648,0.05,37,0.13,8
6649,0.06,39,0.17,8
6650,0.06,38,0.39,9
6651,0.06,47,0.22,8
6652,0.05,36,0.29,9
6653,0.05,39,0.18,8
6654,0.05,42,1,11
6655,0.05,43,0.16,8
6656,0.05,35,0.12,10
6657,0.07,38,0.25,15
6658,0.05,38,0.25,12
6659,0.05,32,0.21,12
6660,0.05,39,0.25,16
6661,0.05,36,0.24,12
6662,0.06,42,0.58,18
6663,0.05,37,0.55,15
6664,0.05,39,0.14,11
6665,0.05,39,0.89,17
6666,0.05,41,0.07,6
6667,0.05,36,0.13,10
6668,0.05,41,0.21,12
6669,0.06,38,0.55,15
6670,0.06,37,0.14,10
6671,0.06,39,0.14,8
6672,0.06,38,0.07,6
6673,0.06,35,0.24,9
6674,0.05,36,0.18,10
6675,0.06,39,0.17,10
6676,0.05,40,0.23,12
6677,0.05,35,0.2,10
6678,0.05,36,0.75,16
6679,0.05,42,0.42,12
6680,0.05,35,0.15,9
6681,0.05,34,0.3,11
6682,0.05,46,0.07,6
6683,0.05,39,0.12,8
6684,0.05,43,0.24,10
6685,0.05,43,0.43,11
6686,0.05,38,0.12,8
6687,0.05,40,0.14,8
6688,0.06,40,0.33,15
6689,0.06,42,0.9,21
6690,0.05,36,0.24,12
6691,0.08,41,1.15,16
6692,0.11,41,1.04,21
6693,0.05,40,0.71,17
6694,0.09,42,0.43,18
6695,0.05,39,0.77,16
6696,0.06,43,0.53,17
6697,0.06,41,3.47,22
6698,0.05,36,0.13,10
6699,0.05,40,0.2,12
6700,0.07,37,0.6,17
6701,0.07,43,1.49,20
6702,0.05,38,0.19,12
6703,0.05,39,0.2,10
6704,0.06,42,0.18,9
6705,0.06,41,0.42,11
6706,0.05,35,0.2,10
6707,0.05,39,0.15,8
6708,0.06,42,0.72,15
6709,0.05,34,0.58,12
6710,0.05,37,0.69,16
6711,0.05,39,0.23,10
6712,0.05,34,0.34,11
6713,0.05,33,1.64,14
6714,0.05,33,0.13,8
6715,0.05,35,0.09,6
6716,0.05,38,0.46,12
6717,0.06,39,3.66,15
6718,0.05,36,0.2,10
6719,0.05,37,0.16,8
6720,0.07,39,0.35,15
6721,0.07,41,1.26,21
6722,0.06,39,0.89,17
6723,0.06,39,0.59,17
6724,0.05,35,0.21,12
6725,0.05,39,0.99,16
6726,0.05,37,0.7,15
6727,0.08,43,1.25,16
6728,0.05,39,0.61,16
6729,0.11,44,1.79,22
6730,0.05,37,0.16,12
6731,0.05,38,0.27,15
6732,0.06,39,0.74,15
6733,0.06,43,1.69,17
6734,0.05,43,0.18,10
6735,0.05,38,0.2,10
6736,0.05,34,0.2,9
6737,0.05,37,0.79,11
6738,0.05,45,0.5,11
6739,0.06,42,0.68,12
6740,0.05,39,0.34,10
6741,0.05,41,0.13,8
6742,0.05,40,0.41,12
6743,0.06,39,0.2,10
6744,0.06,36,0.47,11
6745,0.09,42,1.51,14
6746,0.05,42,0.14,8
6747,0.05,38,0.21,10
6748,0.05,37,0.34,11
6749,0.05,36,0.19,10
6750,0.05,42,0.16,8
6751,0.05,42,0.09,6
6752,0.06,41,1.73,21
6753,0.16,42,4.33,26
6754,0.06,41,0.53,17
6755,0.07,41,3.13,21
6756,0.06,38,0.91,17
6757,0.11,40,2.83,21
6758,0.05,41,0.77,16
6759,0.06,42,3.34,18
6760,0.08,45,1.67,22
6761,0.16,41,6.53,27
6762,0.06,38,0.35,15
6763,0.06,42,0.81,18
6764,0.08,43,2.55,20
6765,0.13,43,4.94,22
6766,0.05,42,0.28,12
6767,0.06,39,0.79,14
6768,0.05,34,0.44,11
6769,0.06,43,4.01,15
6770,0.05,37,0.42,12
6771,0.05,35,0.23,9
6772,0.05,36,0.83,12
6773,0.05,35,0.28,9
6774,0.05,42,0.57,12
6775,0.05,38,0.32,10
6776,0.05,36,1.29,14
6777,0.07,43,6.85,16
6778,0.05,41,0.22,10
6779,0.05,36,0.22,9
6780,0.06,41,2.04,14
6781,0.05,48,0.45,11
6782,0.05,36,0.23,10
6783,0.05,38,0.2,8
6784,0.06,42,0.32,16
6785,0.05,38,1.06,21
6786,0.07,42,0.54,18
6787,0.08,45,0.53,18
6788,0.06,41,0.97,21
6789,0.08,42,0.54,18
6790,0.12,44,2.4,23
6791,0.09,41,2.03,21
6792,0.06,39,0.2,12
6793,0.08,40,0.59,17
6794,0.06,37,0.13,10
6795,0.05,39,0.21,12
6796,0.07,41,0.84,16
6797,0.07,42,0.89,16
6798,0.05,39,0.18,12
6799,0.05,44,0.19,10
6800,0.05,36,0.23,12
6801,0.05,36,0.67,15
6802,0.09,43,1.09,16
6803,0.05,38,0.89,16
6804,0.07,42,1.24,17
6805,0.05,41,0.76,16
6806,0.08,39,2.99,21
6807,0.11,43,2.59,18
6808,0.05,40,0.25,10
6809,0.05,38,0.53,12
6810,0.05,41,0.11,8
6811,0.05,39,0.27,10
6812,0.05,39,0.78,12
6813,0.06,40,0.58,12
6814,0.06,42,0.21,9
6815,0.05,39,0.36,10
6816,0.06,39,0.23,12
6817,0.09,45,0.62,17
6818,0.06,39,0.58,15
6819,0.06,40,0.98,16
6820,0.05,37,0.53,18
6821,0.05,42,0.99,16
6822,0.05,38,1.99,21
6823,0.07,43,2.01,18
6824,0.05,38,0.65,15
6825,0.05,37,1.71,20
6826,0.05,39,0.12,8
6827,0.06,41,0.17,10
6828,0.06,45,0.78,16
6829,0.05,40,2.02,17
6830,0.05,39,0.22,10
6831,0.06,40,0.2,10
6832,0.05,38,0.24,10
6833,0.05,38,0.6,12
6834,0.05,46,0.49,12
6835,0.05,39,0.21,10
6836,0.05,38,0.81,16
6837,0.05,39,0.65,12
6838,0.06,40,2.4,18
6839,0.05,33,0.54,12
6840,0.05,35,0.51,11
6841,0.05,40,3.87,15
6842,0.05,36,0.16,8
6843,0.05,40,0.18,8
6844,0.05,40,0.72,12
6845,0.05,45,6.5,15
6846,0.05,40,0.31,10
6847,0.05,42,0.3,9
6848,0.05,38,0.23,12
6849,0.06,38,0.97,17
6850,0.05,40,0.77,15
6851,0.05,37,1.07,16
6852,0.05,41,0.7,15
6853,0.07,39,0.96,16
6854,0.05,41,2.37,17
6855,0.05,39,2.48,17
6856,0.05,39,0.62,15
6857,0.08,41,1.8,20
6858,0.05,45,0.19,10
6859,0.05,37,0.28,12
6860,0.05,39,0.15,10
6861,0.06,40,0.32,12
6862,0.05,35,0.17,8
6863,0.05,42,0.35,10
6864,0.05,39,0.2,10
6865,0.05,35,0.41,12
6866,0.05,38,0.58,12
6867,0.05,38,0.59,12
6868,0.05,39,0.67,12
6869,0.05,39,0.19,10
6870,0.05,39,3.75,15
6871,0.05,39,0.69,12
6872,0.05,38,0.3,11
6873,0.05,41,2.6,14
6874,0.05,36,0.16,8
6875,0.05,40,0.22,10
6876,0.05,38,0.17,8
6877,0.06,36,0.25,9
6878,0.05,38,0.16,8
6879,0.05,40,0.17,8
6880,0.05,42,0.93,16
6881,0.11,38,6.45,21
6882,0.09,36,1.22,16
6883,0.09,45,3.32,18
6884,0.09,37,1.33,16
6885,0.06,38,3.34,18
6886,0.09,42,2.06,17
6887,0.1,46,4.33,18
6888,0.12,42,2.68,17
6889,0.17,41,9.98,22
6890,0.08,38,0.33,10
6891,0.08,42,1.21,14
6892,0.08,36,0.47,12
6893,0.1,40,1.5,16
6894,0.08,40,0.42,10
6895,0.09,45,1.02,12
6896,0.08,35,0.23,8
6897,0.08,39,0.45,9
6898,0.09,39,0.4,10
6899,0.08,43,0.51,10
6900,0.08,43,0.35,10
6901,0.09,41,0.67,10
6902,0.08,42,0.86,12
6903,0.09,43,2.15,12
6904,0.08,36,0.35,10
6905,0.09,41,0.58,11
6906,0.08,35,0.13,6
6907,0.08,46,0.34,8
6908,0.1,43,0.69,9
6909,0.09,35,1,11
6910,0.1,37,0.28,8
6911,0.1,39,0.33,8
6912,0.09,44,0.13,6
6913,0.08,37,0.32,10
6914,0.08,39,0.29,10
6915,0.08,38,0.12,6
6916,0.08,36,0.31,12
6917,0.09,37,0.3,10
6918,0.08,38,1.46,16
6919,0.08,36,0.33,10
6920,0.08,38,0.27,9
6921,0.09,35,0.63,11
6922,0.08,39,0.11,6
6923,0.08,34,0.12,6
6924,0.08,35,0.4,10
6925,0.08,35,0.87,11
6926,0.08,36,0.18,8
6927,0.08,35,0.21,8
6928,0.08,36,0.23,9
6929,0.08,39,0.11,6
6930,0.08,40,0.51,11
6931,0.08,45,0.14,6
6932,0.08,41,1.07,15
6933,0.08,37,0.17,8
6934,0.09,41,3.08,17
6935,0.09,38,0.22,8
6936,0.08,35,0.41,10
6937,0.08,39,0.19,8
6938,0.08,35,0.2,8
6939,0.09,40,0.09,4
6940,0.08,38,0.88,11
6941,0.08,43,0.26,8
6942,0.08,39,0.54,10
6943,0.08,41,0.14,6
6944,0.08,38,0.37,12
6945,0.09,39,1.16,16
6946,0.08,38,0.33,10
6947,0.08,34,0.32,10
6948,0.08,38,1.06,18
6949,0.1,41,1.37,16
6950,0.12,42,1.27,16
6951,0.11,38,1.33,12
6952,0.14,38,1.49,15
6953,0.12,43,3.36,17
6954,0.08,39,0.22,8
6955,0.08,38,0.27,8
6956,0.09,44,2.19,16
6957,0.09,38,3.04,17
6958,0.08,44,0.29,10
6959,0.09,41,0.42,10
6960,0.08,38,0.42,10
6961,0.08,33,0.22,8
